"DATA_LECTURA","DATA_EXTREM","CODI_ESTACIO","ACRÒNIM","VALOR"
2025-01-27,"21:53:00","X8","VVX10",14.5
2025-01-27,"21:53:00","X8","DVVX10",297
2025-01-28,NA,"D5","TM",9.5
2025-01-28,"14:58:00","D5","TX",13.3
2025-01-28,"07:15:00","D5","TN",6.8
2025-01-28,NA,"D5","HRM",54
2025-01-28,"23:02:00","D5","HRX",66
2025-01-28,"14:45:00","D5","HRN",36
2025-01-28,NA,"D5","PM",963.6
2025-01-28,"23:56:00","D5","PX",969.8
2025-01-28,"00:16:00","D5","PN",958
2025-01-28,NA,"D5","PPT",0
2025-01-28,NA,"D5","RS24h",10.4
2025-01-28,NA,"D5","VVM10",4
2025-01-28,NA,"D5","DVM10",241
2025-01-28,"12:58:00","D5","VVX10",14.3
2025-01-28,"12:58:00","D5","DVVX10",245
2025-01-28,NA,"X4","TM",13.6
2025-01-28,"15:01:00","X4","TX",15.8
2025-01-28,"23:58:00","X4","TN",11.7
2025-01-28,NA,"X4","HRM",40
2025-01-28,"23:11:00","X4","HRX",50
2025-01-28,"15:01:00","X4","HRN",30
2025-01-28,NA,"X4","PM",1008.4
2025-01-28,"23:53:00","X4","PX",1014.4
2025-01-28,"00:32:00","X4","PN",1002.9
2025-01-28,NA,"X4","PPT",0
2025-01-28,NA,"X4","RS24h",10.1
2025-01-28,NA,"X4","VVM10",5.4
2025-01-28,NA,"X4","DVM10",296
2025-01-28,"20:35:00","X4","VVX10",16.5
2025-01-28,"20:35:00","X4","DVVX10",291
2025-01-28,NA,"X8","TM",12.8
2025-01-28,"13:10:00","X8","TX",15.4
2025-01-28,"07:14:00","X8","TN",10.1
2025-01-28,NA,"X8","HRM",43
2025-01-28,"23:37:00","X8","HRX",53
2025-01-28,"14:46:00","X8","HRN",31
2025-01-28,NA,"X8","PM",1002.9
2025-01-28,"23:53:00","X8","PX",1009.1
2025-01-28,"00:12:00","X8","PN",997.2
2025-01-28,NA,"X8","PPT",0
2025-01-28,NA,"X8","RS24h",9.3
2025-01-28,NA,"X8","VVM10",4.3
2025-01-28,NA,"X8","DVM10",288
2025-01-28,"04:23:00","X8","VVX10",14.3
2025-01-28,"04:23:00","X8","DVVX10",308
2025-01-29,NA,"D5","TM",8.7
2025-01-29,"13:18:00","D5","TX",13.6
2025-01-29,"07:30:00","D5","TN",5.5
2025-01-29,NA,"D5","HRM",65
2025-01-29,"19:39:00","D5","HRX",82
2025-01-29,"13:12:00","D5","HRN",45
2025-01-29,NA,"D5","PM",966.7
2025-01-29,"03:34:00","D5","PX",970.6
2025-01-29,"23:34:00","D5","PN",962
2025-01-29,NA,"D5","PPT",0
2025-01-29,NA,"D5","RS24h",8.8
2025-01-29,NA,"D5","VVM10",4.4
2025-01-29,NA,"D5","DVM10",258
2025-01-29,"05:49:00","D5","VVX10",14.2
2025-01-29,"05:49:00","D5","DVVX10",309
2025-01-29,NA,"X4","TM",12.7
2025-01-29,"13:19:00","X4","TX",15.4
2025-01-29,"07:16:00","X4","TN",10.7
2025-01-29,NA,"X4","HRM",51
2025-01-29,"19:30:00","X4","HRX",65
2025-01-29,"14:40:00","X4","HRN",37
2025-01-29,NA,"X4","PM",1011.6
2025-01-29,"08:14:00","X4","PX",1015.6
2025-01-29,"23:51:00","X4","PN",1006.6
2025-01-29,NA,"X4","PPT",0
2025-01-29,NA,"X4","RS24h",8.8
2025-01-29,NA,"X4","VVM10",3
2025-01-29,NA,"X4","DVM10",276
2025-01-29,"00:09:00","X4","VVX10",13.5
2025-01-29,"00:09:00","X4","DVVX10",289
2025-01-29,NA,"X8","TM",11.8
2025-01-29,"11:51:00","X8","TX",16.1
2025-01-29,"07:30:00","X8","TN",9.3
2025-01-29,NA,"X8","HRM",55
2025-01-29,"21:23:00","X8","HRX",72
2025-01-29,"12:10:00","X8","HRN",38
2025-01-29,NA,"X8","PM",1006
2025-01-29,"03:20:00","X8","PX",1010.2
2025-01-29,"23:46:00","X8","PN",1000.9
2025-01-29,NA,"X8","PPT",0
2025-01-29,NA,"X8","RS24h",8.6
2025-01-29,NA,"X8","VVM10",2.8
2025-01-29,NA,"X8","DVM10",284
2025-01-29,"06:13:00","X8","VVX10",11.8
2025-01-29,"06:13:00","X8","DVVX10",312
2025-01-30,NA,"D5","TM",9.2
2025-01-30,"13:21:00","D5","TX",13.3
2025-01-30,"06:06:00","D5","TN",6.4
2025-01-30,NA,"D5","HRM",66
2025-01-30,"01:30:00","D5","HRX",83
2025-01-30,"13:57:00","D5","HRN",47
2025-01-30,NA,"D5","PM",965
2025-01-30,"23:59:00","D5","PX",973.6
2025-01-30,"04:37:00","D5","PN",960.5
2025-01-30,NA,"D5","PPT",0
2025-01-30,NA,"D5","RS24h",11.6
2025-01-30,NA,"D5","VVM10",5.4
2025-01-30,NA,"D5","DVM10",311
2025-01-30,"14:17:00","D5","VVX10",13.2
2025-01-30,"14:17:00","D5","DVVX10",265
2025-01-30,NA,"X4","TM",12.6
2025-01-30,"13:36:00","X4","TX",15.9
2025-01-30,"06:30:00","X4","TN",10.1
2025-01-30,NA,"X4","HRM",53
2025-01-30,"02:10:00","X4","HRX",66
2025-01-30,"13:36:00","X4","HRN",39
2025-01-30,NA,"X4","PM",1009.8
2025-01-30,"23:54:00","X4","PX",1018.7
2025-01-30,"04:29:00","X4","PN",1005.1
2025-01-30,NA,"X4","PPT",0
2025-01-30,NA,"X4","RS24h",11.6
2025-01-30,NA,"X4","VVM10",2.5
2025-01-30,NA,"X4","DVM10",299
2025-01-30,"12:56:00","X4","VVX10",12.5
2025-01-30,"12:56:00","X4","DVVX10",288
2025-01-30,NA,"X8","TM",11.5
2025-01-30,"12:51:00","X8","TX",15.3
2025-01-30,"06:38:00","X8","TN",8.4
2025-01-30,NA,"X8","HRM",58
2025-01-30,"03:00:00","X8","HRX",74
2025-01-30,"13:43:00","X8","HRN",42
2025-01-30,NA,"X8","PM",1004.1
2025-01-30,"23:49:00","X8","PX",1012.9
2025-01-30,"04:39:00","X8","PN",999.5
2025-01-30,NA,"X8","PPT",0
2025-01-30,NA,"X8","RS24h",11.2
2025-01-30,NA,"X8","VVM10",2.8
2025-01-30,NA,"X8","DVM10",308
2025-01-30,"11:15:00","X8","VVX10",11.4
2025-01-30,"11:15:00","X8","DVVX10",281
2025-01-31,NA,"D5","TM",7.8
2025-01-31,"15:17:00","D5","TX",12.4
2025-01-31,"08:52:00","D5","TN",4.8
2025-01-31,NA,"D5","HRM",69
2025-01-31,"08:51:00","D5","HRX",82
2025-01-31,"15:55:00","D5","HRN",53
2025-01-31,NA,"D5","PM",975.7
2025-01-31,"10:31:00","D5","PX",977.8
2025-01-31,"01:00:00","D5","PN",973.5
2025-01-31,NA,"D5","PPT",0
2025-01-31,NA,"D5","RS24h",9.9
2025-01-31,NA,"D5","VVM10",4
2025-01-31,NA,"D5","DVM10",324
2025-01-31,"05:08:00","D5","VVX10",11.6
2025-01-31,"05:08:00","D5","DVVX10",325
2025-01-31,NA,"X4","TM",11.4
2025-01-31,"15:38:00","X4","TX",14.7
2025-01-31,"07:00:00","X4","TN",8.5
2025-01-31,NA,"X4","HRM",55
2025-01-31,"07:01:00","X4","HRX",66
2025-01-31,"15:39:00","X4","HRN",44
2025-01-31,NA,"X4","PM",1021.1
2025-01-31,"10:08:00","X4","PX",1023.4
2025-01-31,"00:10:00","X4","PN",1018.6
2025-01-31,NA,"X4","PPT",0
2025-01-31,NA,"X4","RS24h",8.1
2025-01-31,NA,"X4","VVM10",1.9
2025-01-31,NA,"X4","DVM10",309
2025-01-31,"05:03:00","X4","VVX10",9.8
2025-01-31,"05:03:00","X4","DVVX10",334
2025-01-31,NA,"X8","TM",10
2025-01-31,"15:08:00","X8","TX",14.3
2025-01-31,"23:17:00","X8","TN",6.7
2025-01-31,NA,"X8","HRM",61
2025-01-31,"23:19:00","X8","HRX",72
2025-01-31,"15:36:00","X8","HRN",47
2025-01-31,NA,"X8","PM",1015.4
2025-01-31,"10:03:00","X8","PX",1017.5
2025-01-31,"00:00:00","X8","PN",1012.8
2025-01-31,NA,"X8","PPT",0
2025-01-31,NA,"X8","RS24h",9.3
2025-01-31,NA,"X8","VVM10",2.4
2025-01-31,NA,"X8","DVM10",309
2025-01-31,"05:57:00","X8","VVX10",8.4
2025-01-31,"05:57:00","X8","DVVX10",313
2025-02-01,NA,"D5","TM",6.3
2025-02-01,"02:33:00","D5","TX",7.4
2025-02-01,"18:49:00","D5","TN",5.3
2025-02-01,NA,"D5","HRM",80
2025-02-01,"11:46:00","D5","HRX",99
2025-02-01,"04:35:00","D5","HRN",58
2025-02-01,NA,"D5","PM",972.9
2025-02-01,"00:00:00","D5","PX",976
2025-02-01,"23:58:00","D5","PN",971.2
2025-02-01,NA,"D5","PPT",4.6
2025-02-01,NA,"D5","RS24h",3.1
2025-02-01,NA,"D5","VVM10",3.5
2025-02-01,NA,"D5","DVM10",39
2025-02-01,"23:04:00","D5","VVX10",8.7
2025-02-01,"23:04:00","D5","DVVX10",330
2025-02-01,NA,"X4","TM",9.6
2025-02-01,"16:27:00","X4","TX",10.9
2025-02-01,"10:00:00","X4","TN",8.1
2025-02-01,NA,"X4","HRM",68
2025-02-01,"13:00:00","X4","HRX",100
2025-02-01,"06:42:00","X4","HRN",52
2025-02-01,NA,"X4","PM",1018.3
2025-02-01,"00:00:00","X4","PX",1021.4
2025-02-01,"23:58:00","X4","PN",1016.5
2025-02-01,NA,"X4","PPT",10.5
2025-02-01,NA,"X4","RS24h",3.4
2025-02-01,NA,"X4","VVM10",1.3
2025-02-01,NA,"X4","DVM10",34
2025-02-01,"12:00:00","X4","VVX10",7.3
2025-02-01,"12:00:00","X4","DVVX10",69
2025-02-01,NA,"X8","TM",8.1
2025-02-01,"08:31:00","X8","TX",9.9
2025-02-01,"20:18:00","X8","TN",6.5
2025-02-01,NA,"X8","HRM",79
2025-02-01,"18:32:00","X8","HRX",100
2025-02-01,"05:31:00","X8","HRN",53
2025-02-01,NA,"X8","PM",1012.4
2025-02-01,"00:00:00","X8","PX",1015.6
2025-02-01,"23:58:00","X8","PN",1010.7
2025-02-01,NA,"X8","PPT",11.9
2025-02-01,NA,"X8","RS24h",2.7
2025-02-01,NA,"X8","VVM10",1.5
2025-02-01,NA,"X8","DVM10",16
2025-02-01,"23:16:00","X8","VVX10",6.7
2025-02-01,"23:16:00","X8","DVVX10",292
2025-02-02,NA,"D5","TM",8.1
2025-02-02,"12:12:00","D5","TX",12
2025-02-02,"06:45:00","D5","TN",4.9
2025-02-02,NA,"D5","HRM",69
2025-02-02,"03:03:00","D5","HRX",83
2025-02-02,"21:30:00","D5","HRN",52
2025-02-02,NA,"D5","PM",970.3
2025-02-02,"23:48:00","D5","PX",972.7
2025-02-02,"13:55:00","D5","PN",969
2025-02-02,NA,"D5","PPT",0.4
2025-02-02,NA,"D5","RS24h",10.3
2025-02-02,NA,"D5","VVM10",4.1
2025-02-02,NA,"D5","DVM10",336
2025-02-02,"05:07:00","D5","VVX10",9
2025-02-02,"05:07:00","D5","DVVX10",319
2025-02-02,NA,"X4","TM",11
2025-02-02,"12:04:00","X4","TX",15.1
2025-02-02,"07:28:00","X4","TN",8.9
2025-02-02,NA,"X4","HRM",60
2025-02-02,"03:06:00","X4","HRX",73
2025-02-02,"12:05:00","X4","HRN",42
2025-02-02,NA,"X4","PM",1015.4
2025-02-02,"23:45:00","X4","PX",1017.6
2025-02-02,"13:34:00","X4","PN",1013.9
2025-02-02,NA,"X4","PPT",0.4
2025-02-02,NA,"X4","RS24h",10.8
2025-02-02,NA,"X4","VVM10",1.1
2025-02-02,NA,"X4","DVM10",285
2025-02-02,"12:38:00","X4","VVX10",4.8
2025-02-02,"12:38:00","X4","DVVX10",100
2025-02-02,NA,"X8","TM",9.7
2025-02-02,"13:13:00","X8","TX",15.2
2025-02-02,"23:57:00","X8","TN",6.9
2025-02-02,NA,"X8","HRM",66
2025-02-02,"03:00:00","X8","HRX",100
2025-02-02,"13:15:00","X8","HRN",42
2025-02-02,NA,"X8","PM",1009.7
2025-02-02,"23:47:00","X8","PX",1011.9
2025-02-02,"13:34:00","X8","PN",1008.1
2025-02-02,NA,"X8","PPT",0.2
2025-02-02,NA,"X8","RS24h",10.5
2025-02-02,NA,"X8","VVM10",1.5
2025-02-02,NA,"X8","DVM10",306
2025-02-02,"09:03:00","X8","VVX10",6.8
2025-02-02,"09:03:00","X8","DVVX10",320
2025-02-03,NA,"D5","TM",10.4
2025-02-03,"14:20:00","D5","TX",17.1
2025-02-03,"02:43:00","D5","TN",6.8
2025-02-03,NA,"D5","HRM",52
2025-02-03,"22:55:00","D5","HRX",64
2025-02-03,"14:21:00","D5","HRN",38
2025-02-03,NA,"D5","PM",974.3
2025-02-03,"23:59:00","D5","PX",976.8
2025-02-03,"04:01:00","D5","PN",971.9
2025-02-03,NA,"D5","PPT",0
2025-02-03,NA,"D5","RS24h",12.4
2025-02-03,NA,"D5","VVM10",4.8
2025-02-03,NA,"D5","DVM10",306
2025-02-03,"02:38:00","D5","VVX10",10.4
2025-02-03,"02:38:00","D5","DVVX10",313
2025-02-03,NA,"X4","TM",12.5
2025-02-03,"13:03:00","X4","TX",16.9
2025-02-03,"06:41:00","X4","TN",8.8
2025-02-03,NA,"X4","HRM",47
2025-02-03,"18:41:00","X4","HRX",60
2025-02-03,"13:03:00","X4","HRN",33
2025-02-03,NA,"X4","PM",1019.2
2025-02-03,"23:30:00","X4","PX",1022
2025-02-03,"03:30:00","X4","PN",1016.8
2025-02-03,NA,"X4","PPT",0
2025-02-03,NA,"X4","RS24h",12.6
2025-02-03,NA,"X4","VVM10",1.5
2025-02-03,NA,"X4","DVM10",255
2025-02-03,"13:57:00","X4","VVX10",6.5
2025-02-03,"13:57:00","X4","DVVX10",173
2025-02-03,NA,"X8","TM",11.4
2025-02-03,"13:18:00","X8","TX",17.4
2025-02-03,"07:06:00","X8","TN",7
2025-02-03,NA,"X8","HRM",53
2025-02-03,"00:49:00","X8","HRX",73
2025-02-03,"13:58:00","X8","HRN",34
2025-02-03,NA,"X8","PM",1013.5
2025-02-03,"23:44:00","X8","PX",1016.2
2025-02-03,"03:30:00","X8","PN",1011
2025-02-03,NA,"X8","PPT",0
2025-02-03,NA,"X8","RS24h",12.2
2025-02-03,NA,"X8","VVM10",1.8
2025-02-03,NA,"X8","DVM10",274
2025-02-03,"05:27:00","X8","VVX10",8.3
2025-02-03,"05:27:00","X8","DVVX10",309
2025-02-04,NA,"D5","TM",11
2025-02-04,"14:01:00","D5","TX",17.2
2025-02-04,"07:04:00","D5","TN",7.7
2025-02-04,NA,"D5","HRM",52
2025-02-04,"17:17:00","D5","HRX",75
2025-02-04,"13:36:00","D5","HRN",33
2025-02-04,NA,"D5","PM",978.1
2025-02-04,"23:52:00","D5","PX",981.1
2025-02-04,"04:00:00","D5","PN",976.5
2025-02-04,NA,"D5","PPT",0
2025-02-04,NA,"D5","RS24h",12.6
2025-02-04,NA,"D5","VVM10",3.6
2025-02-04,NA,"D5","DVM10",291
2025-02-04,"00:31:00","D5","VVX10",9.2
2025-02-04,"00:31:00","D5","DVVX10",315
2025-02-04,NA,"X4","TM",12.1
2025-02-04,"13:42:00","X4","TX",16.8
2025-02-04,"05:51:00","X4","TN",7.5
2025-02-04,NA,"X4","HRM",58
2025-02-04,"20:39:00","X4","HRX",77
2025-02-04,"13:06:00","X4","HRN",39
2025-02-04,NA,"X4","PM",1023.2
2025-02-04,"23:53:00","X4","PX",1026.3
2025-02-04,"03:11:00","X4","PN",1021.5
2025-02-04,NA,"X4","PPT",0
2025-02-04,NA,"X4","RS24h",12.6
2025-02-04,NA,"X4","VVM10",0.9
2025-02-04,NA,"X4","DVM10",189
2025-02-04,"14:52:00","X4","VVX10",6.2
2025-02-04,"14:52:00","X4","DVVX10",218
2025-02-04,NA,"X8","TM",11.1
2025-02-04,"12:59:00","X8","TX",17.4
2025-02-04,"05:52:00","X8","TN",6.4
2025-02-04,NA,"X8","HRM",59
2025-02-04,"18:45:00","X8","HRX",83
2025-02-04,"11:05:00","X8","HRN",33
2025-02-04,NA,"X8","PM",1017.4
2025-02-04,"23:53:00","X8","PX",1020.5
2025-02-04,"03:31:00","X8","PN",1015.7
2025-02-04,NA,"X8","PPT",0
2025-02-04,NA,"X8","RS24h",12.3
2025-02-04,NA,"X8","VVM10",1.1
2025-02-04,NA,"X8","DVM10",274
2025-02-04,"14:09:00","X8","VVX10",5.6
2025-02-04,"14:09:00","X8","DVVX10",241
2025-02-05,NA,"D5","TM",10.3
2025-02-05,"14:42:00","D5","TX",16.6
2025-02-05,"23:36:00","D5","TN",7.9
2025-02-05,NA,"D5","HRM",68
2025-02-05,"20:48:00","D5","HRX",96
2025-02-05,"12:37:00","D5","HRN",40
2025-02-05,NA,"D5","PM",982.4
2025-02-05,"22:10:00","D5","PX",983.4
2025-02-05,"01:00:00","D5","PN",980.9
2025-02-05,NA,"D5","PPT",0
2025-02-05,NA,"D5","RS24h",12.7
2025-02-05,NA,"D5","VVM10",2.1
2025-02-05,NA,"D5","DVM10",52
2025-02-05,"00:01:00","D5","VVX10",6.4
2025-02-05,"00:01:00","D5","DVVX10",325
2025-02-05,NA,"X4","TM",12
2025-02-05,"14:07:00","X4","TX",15.6
2025-02-05,"04:30:00","X4","TN",8.3
2025-02-05,NA,"X4","HRM",65
2025-02-05,"21:15:00","X4","HRX",85
2025-02-05,"10:17:00","X4","HRN",45
2025-02-05,NA,"X4","PM",1027.8
2025-02-05,"10:05:00","X4","PX",1029
2025-02-05,"01:04:00","X4","PN",1026.2
2025-02-05,NA,"X4","PPT",0
2025-02-05,NA,"X4","RS24h",12.5
2025-02-05,NA,"X4","VVM10",0.9
2025-02-05,NA,"X4","DVM10",92
2025-02-05,"13:55:00","X4","VVX10",4.4
2025-02-05,"13:55:00","X4","DVVX10",175
2025-02-05,NA,"X8","TM",10.8
2025-02-05,"12:52:00","X8","TX",17.4
2025-02-05,"05:36:00","X8","TN",5.9
2025-02-05,NA,"X8","HRM",71
2025-02-05,"23:31:00","X8","HRX",100
2025-02-05,"12:39:00","X8","HRN",40
2025-02-05,NA,"X8","PM",1022
2025-02-05,"10:08:00","X8","PX",1023.1
2025-02-05,"01:30:00","X8","PN",1020.4
2025-02-05,NA,"X8","PPT",0
2025-02-05,NA,"X8","RS24h",12.4
2025-02-05,NA,"X8","VVM10",1
2025-02-05,NA,"X8","DVM10",292
2025-02-05,"11:46:00","X8","VVX10",6.1
2025-02-05,"11:46:00","X8","DVVX10",290
2025-02-06,NA,"D5","TM",9
2025-02-06,"13:02:00","D5","TX",14.9
2025-02-06,"21:03:00","D5","TN",6.8
2025-02-06,NA,"D5","HRM",80
2025-02-06,"23:55:00","D5","HRX",96
2025-02-06,"04:23:00","D5","HRN",57
2025-02-06,NA,"D5","PM",979.6
2025-02-06,"00:03:00","D5","PX",982.9
2025-02-06,"23:59:00","D5","PN",975.5
2025-02-06,NA,"D5","PPT",0
2025-02-06,NA,"D5","RS24h",10.7
2025-02-06,NA,"D5","VVM10",2.2
2025-02-06,NA,"D5","DVM10",222
2025-02-06,"14:14:00","D5","VVX10",5.3
2025-02-06,"14:14:00","D5","DVVX10",201
2025-02-06,NA,"X4","TM",11.2
2025-02-06,"12:58:00","X4","TX",13.3
2025-02-06,"06:46:00","X4","TN",8.3
2025-02-06,NA,"X4","HRM",74
2025-02-06,"05:09:00","X4","HRX",89
2025-02-06,"10:23:00","X4","HRN",64
2025-02-06,NA,"X4","PM",1025.1
2025-02-06,"00:00:00","X4","PX",1028.4
2025-02-06,"23:58:00","X4","PN",1020.9
2025-02-06,NA,"X4","PPT",0
2025-02-06,NA,"X4","RS24h",11.9
2025-02-06,NA,"X4","VVM10",1.1
2025-02-06,NA,"X4","DVM10",148
2025-02-06,"14:25:00","X4","VVX10",4.8
2025-02-06,"14:25:00","X4","DVVX10",143
2025-02-06,NA,"X8","TM",10
2025-02-06,"11:55:00","X8","TX",14.7
2025-02-06,"06:32:00","X8","TN",5.1
2025-02-06,NA,"X8","HRM",82
2025-02-06,"07:20:00","X8","HRX",100
2025-02-06,"10:59:00","X8","HRN",57
2025-02-06,NA,"X8","PM",1019.3
2025-02-06,"00:00:00","X8","PX",1022.5
2025-02-06,"23:58:00","X8","PN",1015.1
2025-02-06,NA,"X8","PPT",0
2025-02-06,NA,"X8","RS24h",11.3
2025-02-06,NA,"X8","VVM10",1.1
2025-02-06,NA,"X8","DVM10",254
2025-02-06,"13:04:00","X8","VVX10",4.9
2025-02-06,"13:04:00","X8","DVVX10",151
2025-02-07,NA,"D5","TM",8.4
2025-02-07,"14:33:00","D5","TX",11
2025-02-07,"04:38:00","D5","TN",6.8
2025-02-07,NA,"D5","HRM",90
2025-02-07,"23:43:00","D5","HRX",100
2025-02-07,"15:18:00","D5","HRN",73
2025-02-07,NA,"D5","PM",971.8
2025-02-07,"00:00:00","D5","PX",975.5
2025-02-07,"23:57:00","D5","PN",968.2
2025-02-07,NA,"D5","PPT",8.9
2025-02-07,NA,"D5","RS24h",3.2
2025-02-07,NA,"D5","VVM10",3.3
2025-02-07,NA,"D5","DVM10",208
2025-02-07,"22:29:00","D5","VVX10",13.1
2025-02-07,"22:29:00","D5","DVVX10",211
2025-02-07,NA,"X4","TM",11.9
2025-02-07,"13:19:00","X4","TX",13.9
2025-02-07,"07:16:00","X4","TN",10.2
2025-02-07,NA,"X4","HRM",73
2025-02-07,"23:30:00","X4","HRX",100
2025-02-07,"13:19:00","X4","HRN",61
2025-02-07,NA,"X4","PM",1016.9
2025-02-07,"00:00:00","X4","PX",1021
2025-02-07,"23:59:00","X4","PN",1013.1
2025-02-07,NA,"X4","PPT",3.3
2025-02-07,NA,"X4","RS24h",5.5
2025-02-07,NA,"X4","VVM10",1.7
2025-02-07,NA,"X4","DVM10",177
2025-02-07,"22:11:00","X4","VVX10",9.8
2025-02-07,"22:11:00","X4","DVVX10",201
2025-02-07,NA,"X8","TM",11
2025-02-07,"13:59:00","X8","TX",14.2
2025-02-07,"04:55:00","X8","TN",8
2025-02-07,NA,"X8","HRM",83
2025-02-07,"23:30:00","X8","HRX",100
2025-02-07,"14:52:00","X8","HRN",59
2025-02-07,NA,"X8","PM",1011.1
2025-02-07,"00:00:00","X8","PX",1015.1
2025-02-07,"23:59:00","X8","PN",1007.2
2025-02-07,NA,"X8","PPT",10.1
2025-02-07,NA,"X8","RS24h",5.3
2025-02-07,NA,"X8","VVM10",1.4
2025-02-07,NA,"X8","DVM10",212
2025-02-07,"23:02:00","X8","VVX10",8.5
2025-02-07,"23:02:00","X8","DVVX10",101
2025-02-08,NA,"D5","TM",7.3
2025-02-08,"15:39:00","D5","TX",10.7
2025-02-08,"08:46:00","D5","TN",4.2
2025-02-08,NA,"D5","HRM",85
2025-02-08,"04:30:00","D5","HRX",100
2025-02-08,"15:22:00","D5","HRN",61
2025-02-08,NA,"D5","PM",970.3
2025-02-08,"23:43:00","D5","PX",975.4
2025-02-08,"03:08:00","D5","PN",965.2
2025-02-08,NA,"D5","PPT",11.2
2025-02-08,NA,"D5","RS24h",8.3
2025-02-08,NA,"D5","VVM10",4.5
2025-02-08,NA,"D5","DVM10",268
2025-02-08,"03:08:00","D5","VVX10",15.8
2025-02-08,"03:08:00","D5","DVVX10",199
2025-02-08,NA,"X4","TM",10.7
2025-02-08,"03:19:00","X4","TX",13.8
2025-02-08,"23:56:00","X4","TN",8.3
2025-02-08,NA,"X4","HRM",73
2025-02-08,"05:35:00","X4","HRX",100
2025-02-08,"14:07:00","X4","HRN",52
2025-02-08,NA,"X4","PM",1015.7
2025-02-08,"23:41:00","X4","PX",1021
2025-02-08,"03:11:00","X4","PN",1010.2
2025-02-08,NA,"X4","PPT",5.3
2025-02-08,NA,"X4","RS24h",7.8
2025-02-08,NA,"X4","VVM10",2.5
2025-02-08,NA,"X4","DVM10",259
2025-02-08,"03:09:00","X4","VVX10",14
2025-02-08,"03:09:00","X4","DVVX10",215
2025-02-08,NA,"X8","TM",9.5
2025-02-08,"03:12:00","X8","TX",13.2
2025-02-08,"23:59:00","X8","TN",5.6
2025-02-08,NA,"X8","HRM",78
2025-02-08,"05:07:00","X8","HRX",100
2025-02-08,"14:26:00","X8","HRN",54
2025-02-08,NA,"X8","PM",1009.9
2025-02-08,"23:40:00","X8","PX",1015.1
2025-02-08,"03:07:00","X8","PN",1004.7
2025-02-08,NA,"X8","PPT",5.1
2025-02-08,NA,"X8","RS24h",7.8
2025-02-08,NA,"X8","VVM10",2.2
2025-02-08,NA,"X8","DVM10",280
2025-02-08,"03:07:00","X8","VVX10",11.5
2025-02-08,"03:07:00","X8","DVVX10",201
2025-02-09,NA,"D5","TM",7.9
2025-02-09,"15:44:00","D5","TX",12
2025-02-09,"01:14:00","D5","TN",5.2
2025-02-09,NA,"D5","HRM",80
2025-02-09,"04:30:00","D5","HRX",92
2025-02-09,"19:19:00","D5","HRN",65
2025-02-09,NA,"D5","PM",976.5
2025-02-09,"11:06:00","D5","PX",978
2025-02-09,"00:00:00","D5","PN",975.2
2025-02-09,NA,"D5","PPT",0
2025-02-09,NA,"D5","RS24h",8.1
2025-02-09,NA,"D5","VVM10",2.5
2025-02-09,NA,"D5","DVM10",227
2025-02-09,"21:13:00","D5","VVX10",5.7
2025-02-09,"21:13:00","D5","DVVX10",265
2025-02-09,NA,"X4","TM",10.9
2025-02-09,"15:33:00","X4","TX",13.7
2025-02-09,"07:00:00","X4","TN",7.4
2025-02-09,NA,"X4","HRM",65
2025-02-09,"05:24:00","X4","HRX",75
2025-02-09,"16:16:00","X4","HRN",54
2025-02-09,NA,"X4","PM",1021.9
2025-02-09,"11:00:00","X4","PX",1023.6
2025-02-09,"00:01:00","X4","PN",1020.8
2025-02-09,NA,"X4","PPT",0
2025-02-09,NA,"X4","RS24h",13.6
2025-02-09,NA,"X4","VVM10",1.1
2025-02-09,NA,"X4","DVM10",62
2025-02-09,"16:49:00","X4","VVX10",5
2025-02-09,"16:49:00","X4","DVVX10",250
2025-02-09,NA,"X8","TM",9.6
2025-02-09,"14:37:00","X8","TX",14.3
2025-02-09,"06:53:00","X8","TN",4.8
2025-02-09,NA,"X8","HRM",76
2025-02-09,"07:30:00","X8","HRX",100
2025-02-09,"16:05:00","X8","HRN",55
2025-02-09,NA,"X8","PM",1016.1
2025-02-09,"11:00:00","X8","PX",1017.7
2025-02-09,"00:00:00","X8","PN",1015
2025-02-09,NA,"X8","PPT",0
2025-02-09,NA,"X8","RS24h",13.3
2025-02-09,NA,"X8","VVM10",1.1
2025-02-09,NA,"X8","DVM10",259
2025-02-09,"16:55:00","X8","VVX10",4.9
2025-02-09,"16:55:00","X8","DVVX10",219
2025-02-10,NA,"D5","TM",9.5
2025-02-10,"11:31:00","D5","TX",13.2
2025-02-10,"04:19:00","D5","TN",7.9
2025-02-10,NA,"D5","HRM",92
2025-02-10,"23:56:00","D5","HRX",98
2025-02-10,"11:32:00","D5","HRN",77
2025-02-10,NA,"D5","PM",974.6
2025-02-10,"00:30:00","D5","PX",976.5
2025-02-10,"17:31:00","D5","PN",973.3
2025-02-10,NA,"D5","PPT",0
2025-02-10,NA,"D5","RS24h",5.4
2025-02-10,NA,"D5","VVM10",3
2025-02-10,NA,"D5","DVM10",235
2025-02-10,"14:09:00","D5","VVX10",6.7
2025-02-10,"14:09:00","D5","DVVX10",254
2025-02-10,NA,"X4","TM",12.4
2025-02-10,"15:13:00","X4","TX",15
2025-02-10,"06:43:00","X4","TN",9.8
2025-02-10,NA,"X4","HRM",75
2025-02-10,"23:59:00","X4","HRX",99
2025-02-10,"10:38:00","X4","HRN",65
2025-02-10,NA,"X4","PM",1019.7
2025-02-10,"00:09:00","X4","PX",1021.9
